"","state","numcol","yieldpercol","totalprod","stocks","priceperlb","prodvalue","year","yieldpercol_kg","price_per_kg","totalprod_kg","StateName","Region","FIPS","nCLOTHIANIDIN","nIMIDACLOPRID","nTHIAMETHOXAM","nACETAMIPRID","nTHIACLOPRID","nAllNeonic","nAllNeonic_kg"
"1352","NV",9000,45,405000,271000,1.54,624000,1999,20.4116592595174,3.3951184036,183704.933335657,"Nevada","West",32,0,48.4,0,0,0,48.4,21.953873514681
"1353","NV",9000,50,450000,36000,2.14,963000,2001,22.6796213994638,4.7178918076,204116.592595174,"Nevada","West",32,0,208.6,0,0,0,208.6,94.619380478563
"1354","NV",9000,62,558000,61000,2.67,1490000,2002,28.1227305353351,5.8863416478,253104.574818016,"Nevada","West",32,0,72.4,25.3,0.1,0,97.8,44.3613394573512
"1355","NY",65000,62,4030000,1733000,0.63,2539000,1993,28.1227305353351,1.3889120742,1827977.48479678,"New York","Northeast",36,NA,NA,NA,NA,NA,NA,NA
"1356","NY",68000,68,4624000,2451000,0.63,2913000,1994,30.8442851032708,1.3889120742,2097411.38702241,"New York","Northeast",36,NA,NA,NA,NA,NA,NA,NA
"1357","NY",68000,80,5440000,2557000,0.89,4842000,1996,36.2873942391421,1.9621138826,2467542.80826166,"New York","Northeast",36,0,2217.1,0,0,0,2217.1,1005.65977209502
"1358","NY",70000,66,4620000,1802000,0.61,2818000,1992,29.9371002472922,1.3448196274,2095597.01731046,"New York","Northeast",36,NA,NA,NA,NA,NA,NA,NA
"1359","NY",70000,75,5250000,2100000,0.71,3728000,1995,34.0194320991957,1.5652818614,2381360.2469437,"New York","Northeast",36,0,1232.5,0,0,0,1232.5,559.052667496783
"1360","NY",72000,60,4320000,2246000,0.85,3672000,1997,27.2155456793566,1.873928989,1959519.28891367,"New York","Northeast",36,0,1879.7,0,0,0,1879.7,852.617686891443
"1361","NY",77000,62,4774000,1337000,0.62,2960000,1991,28.1227305353351,1.3668658508,2165450.25122081,"New York","Northeast",36,NA,NA,NA,NA,NA,NA,NA
"1362","NY",45000,64,2880000,1123000,1.96,5645000,2010,29.0299153913137,4.3210597864,1306346.19260912,"New York","Northeast",36,4970.4,3743.7,2583.9,4216.3,3655,19169.3,8695.04932985484
"1363","NY",45000,65,2925000,936000,1.93,5645000,2009,29.483507819303,4.2549211162,1326757.85186863,"New York","Northeast",36,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6,9048.98750141487
"1364","NY",49000,56,2744000,1235000,1.96,5378000,2011,25.4011759673995,4.3210597864,1244657.62240257,"New York","Northeast",36,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1,11307.1974041595
"1365","NY",50000,70,3500000,1260000,1.65,5775000,2008,31.7514699592493,3.637626861,1587573.49796247,"New York","Northeast",36,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1,7552.81287769224
"1366","NY",51000,51,2601000,988000,2.23,5800000,2012,23.1332138274531,4.9163078182,1179793.90520011,"New York","Northeast",36,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5,11858.9472335656
"1367","NY",53000,57,3021000,1843000,1.38,4169000,2007,25.8547683953887,3.0423788292,1370302.7249556,"New York","Northeast",36,5398.3,2053.9,4548.6,724.8,1162.1,13887.7,6299.35556218667
"1368","NY",53000,70,3710000,1781000,0.79,2931000,2001,31.7514699592493,1.7416516486,1682827.90784022,"New York","Northeast",36,0,3265.2,0,0,0,3265.2,1481.06999587059
"1369","NY",55000,48,2640000,1030000,2.12,5597000,2013,21.7724365434853,4.6737993608,1197484.00989169,"New York","Northeast",36,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3,20104.7132634971
"1370","NY",57000,56,3192000,766000,3.01,9608000,2017,25.4011759673995,6.6359132434,1447867.03014177,"New York","Northeast",36,NA,NA,NA,NA,NA,NA,NA
"1371","NY",58000,62,3596000,899000,2.94,10572000,2015,28.1227305353351,6.4815896796,1631118.37104944,"New York","Northeast",36,4.8,1199.2,899.9,3811.2,1367.5,7282.6,3303.3322160747
"1372","NY",58000,64,3712000,2376000,1.3,4826000,2006,29.0299153913137,2.866009042,1683735.09269619,"New York","Northeast",36,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9,4735.45958896525
"1373","NY",58000,80,4640000,2274000,0.55,2552000,2000,36.2873942391421,1.212542287,2104668.86587024,"New York","Northeast",36,0,2148.3,0,0,0,2148.3,974.452613049362
"1374","NY",59000,73,4307000,2283000,1.34,5771000,2005,33.1122472432172,2.9541939356,1953622.58734981,"New York","Northeast",36,752.2,2556.1,1153.9,570.5,1552.2,6584.9,2986.86077906659
"1375","NY",60000,55,3300000,1518000,2.83,9339000,2014,24.9475835394102,6.2390812222,1496855.01236461,"New York","Northeast",36,17458.9,11993.6,5763.1,2931.1,3482.3,41629,18882.5991847656
"1376","NY",60000,98,5880000,2470000,1.25,7350000,2002,44.4520579429491,2.755777925,2667123.47657694,"New York","Northeast",36,0,12341.9,295.6,0,0,12637.5,5732.27430871448
"1377","NY",64000,57,3648000,1167000,3.19,11637000,2016,25.8547683953887,7.0327452646,1654705.17730488,"New York","Northeast",36,10,1526.1,975.4,4208.4,2904.2,9624.1,4365.41888621159
"1378","NY",64000,67,4288000,1887000,1.36,5832000,2004,30.3906926752815,2.9982863824,1945004.33121802,"New York","Northeast",36,195.7,2201.9,977.9,99.2,70.3,3545,1607.98515722198
"1379","NY",65000,80,5200000,2444000,0.7,3640000,1998,36.2873942391421,1.543235638,2358680.62554424,"New York","Northeast",36,0,1608.8,0,0,0,1608.8,729.739498149148
"1380","NY",67000,72,4824000,1640000,1.36,6561000,2003,32.6586548152279,2.9982863824,2188129.87262027,"New York","Northeast",36,0,2100.9,458,0,0,2558.9,1160.69766398176
"1381","NY",69000,70,4830000,2077000,0.66,3188000,1999,31.7514699592493,1.4550507444,2190851.4271882,"New York","Northeast",36,0,2334.9,0,0,0,2334.9,1059.09296011216
"1382","OH",22000,80,1760000,827000,0.85,1496000,1997,36.2873942391421,1.873928989,798322.673261126,"Ohio","Midwest",39,0,531.6,0,0,0,531.6,241.129734719099
"1383","OH",24000,70,1680000,840000,0.96,1613000,1996,31.7514699592493,2.1164374464,762035.279021984,"Ohio","Midwest",39,0,638.6,0,0,0,638.6,289.664124513952
"1384","OH",25000,62,1550000,930000,0.74,1147000,1995,28.1227305353351,1.6314205316,703068.263383378,"Ohio","Midwest",39,0,2012,0,0,0,2012,912.627965114424
"1385","OH",27000,64,1728000,691000,0.64,1106000,1994,29.0299153913137,1.4109582976,783807.715565469,"Ohio","Midwest",39,NA,NA,NA,NA,NA,NA,NA
"1386","OH",30000,66,1980000,990000,0.66,1307000,1993,29.9371002472922,1.4550507444,898113.007418767,"Ohio","Midwest",39,NA,NA,NA,NA,NA,NA,NA
"1387","OH",43000,33,1419000,233000,0.6,851000,1992,14.9685501236461,1.322773404,643647.655316783,"Ohio","Midwest",39,NA,NA,NA,NA,NA,NA,NA
"1388","OH",48000,61,2928000,761000,0.63,1845000,1991,27.6691381073459,1.3889120742,1328118.6291526,"Ohio","Midwest",39,NA,NA,NA,NA,NA,NA,NA
"1389","OH",11000,50,550000,132000,2.81,1546000,2009,22.6796213994638,6.1949887754,249475.835394102,"Ohio","Midwest",39,24415.2,11197.2,17718,285.9,93.1,53709.4,24362.1771518472
"1390","OH",14000,53,742000,371000,1.68,1247000,2008,24.0403986834316,3.7037655312,336565.581568043,"Ohio","Midwest",39,19787.1,2704.6,16039.9,145.5,136.4,38813.5,17605.5097037618
"1391","OH",14000,56,784000,282000,1.4,1098000,2006,25.4011759673995,3.086471276,355616.463543593,"Ohio","Midwest",39,9702,3590.7,7270.3,135.8,77,20775.8,9423.74556541961
"1392","OH",14000,61,854000,376000,1.77,1512000,2007,27.6691381073459,3.9021815418,387367.933502842,"Ohio","Midwest",39,12110.5,4013.8,9938.2,156.8,198.8,26418.1,11983.0501218635
"1393","OH",15000,50,750000,278000,1.4,1050000,2003,22.6796213994638,3.086471276,340194.320991957,"Ohio","Midwest",39,0,432.6,114.3,67.7,0,614.6,278.777906242209
"1394","OH",15000,61,915000,256000,3.58,3276000,2014,27.6691381073459,7.8925479772,415037.071610188,"Ohio","Midwest",39,73525.7,33297.8,20062.8,493.9,41.6,127421.8,57797.563640764
"1395","OH",15000,66,990000,228000,2.34,2317000,2011,29.9371002472922,5.1588162756,449056.503709384,"Ohio","Midwest",39,28900,34598,16213.6,207.7,338.9,80258.2,36404.5118040489
"1396","OH",15000,69,1035000,580000,1.4,1449000,2005,31.2978775312601,3.086471276,469468.162968901,"Ohio","Midwest",39,10132.8,2235.4,4942.4,363.5,46.2,17720.3,8037.79390169837
"1397","OH",15000,73,1095000,657000,3.12,3416000,2017,33.1122472432172,6.8784217008,496683.708648258,"Ohio","Midwest",39,NA,NA,NA,NA,NA,NA,NA
"1398","OH",15000,79,1185000,664000,3.93,4657000,2016,35.8338018111528,8.6641657962,537507.027167293,"Ohio","Midwest",39,12.3,1101,898.4,161.9,0,2173.6,985.928501477491
"1399","OH",16000,58,928000,353000,1.53,1420000,2004,26.308360823378,3.3730721802,420933.773174048,"Ohio","Midwest",39,4343.4,6482.9,1432.4,33.9,202.8,12495.4,5667.8188246972
"1400","OH",17000,45,765000,390000,3.29,2517000,2013,20.4116592595174,7.2532074986,346998.207411796,"Ohio","Midwest",39,62683.6,32189,19344.1,269.3,53.8,114539.8,51954.3859834061
"1401","OH",17000,50,850000,357000,3.6,3060000,2015,22.6796213994638,7.936640424,385553.563790885,"Ohio","Midwest",39,19.5,5637.8,3022.3,280.3,166.4,9126.3,4139.62057555853
"1402","OH",18000,60,1080000,410000,2.46,2657000,2012,27.2155456793566,5.4233709564,489879.822228418,"Ohio","Midwest",39,53550.3,30901,18157.5,113,62.2,102784,46622.0441184498
"1403","OH",18000,62,1116000,346000,2.28,2544000,2010,28.1227305353351,5.0265389352,506209.149636032,"Ohio","Midwest",39,16751.5,30783.9,20696.9,126.6,113.2,68472.1,31058.4260885245
"1404","OH",18000,65,1170000,585000,0.79,924000,2000,29.483507819303,1.7416516486,530703.140747453,"Ohio","Midwest",39,0,896.8,0,0,0,896.8,406.781689420783
"1405","OH",18000,70,1260000,504000,1.44,1814000,2002,31.7514699592493,3.1746561696,571526.459266488,"Ohio","Midwest",39,0,1134.1,45,0,0,1179.1,534.830831842156
"1406","OH",18000,78,1404000,702000,0.83,1165000,1998,35.3802093831636,1.8298365422,636843.768896944,"Ohio","Midwest",39,0,1029.2,0,0,0,1029.2,466.837326886563
"1407","OH",18000,81,1458000,569000,1.01,1473000,2001,36.7409866671314,2.2266685634,661337.760008365,"Ohio","Midwest",39,0,813.6,0,0,0,813.6,369.042799412075
"1408","OH",20000,74,1480000,784000,0.72,1066000,1999,33.5658396712064,1.5873280848,671316.793424129,"Ohio","Midwest",39,0,1099,0,0,0,1099,498.498078360215
"1409","OK",4000,58,232000,97000,1.37,318000,1997,26.308360823378,3.0203326058,105233.443293512,"Oklahoma","South",40,0,1065.1,0,0,0,1065.1,483.121295051378
"1410","OK",4000,59,236000,54000,1.09,257000,1996,26.7619532513673,2.4030383506,107047.813005469,"Oklahoma","South",40,0,35,0,0,0,35,15.8757349796247
"1411","OK",4000,76,304000,112000,0.93,283000,1995,34.473024527185,2.0502987762,137892.09810874,"Oklahoma","South",40,0,156.3,0,0,0,156.3,70.8964964947239
"1412","OK",5000,58,290000,104000,0.93,270000,1994,26.308360823378,2.0502987762,131541.80411689,"Oklahoma","South",40,NA,NA,NA,NA,NA,NA,NA
"1413","OK",6000,67,402000,169000,0.81,326000,1993,30.3906926752815,1.7857440954,182344.156051689,"Oklahoma","South",40,NA,NA,NA,NA,NA,NA,NA
"1414","OK",9000,52,468000,80000,0.74,346000,1992,23.5868062554424,1.6314205316,212281.256298981,"Oklahoma","South",40,NA,NA,NA,NA,NA,NA,NA
"1415","OK",9000,70,630000,252000,0.85,536000,1991,31.7514699592493,1.873928989,285763.229633244,"Oklahoma","South",40,NA,NA,NA,NA,NA,NA,NA
"1416","OK",3000,47,141000,69000,1.84,259000,2003,21.318844115496,4.0565051056,63956.532346488,"Oklahoma","South",40,0,134.1,13,33,0,180.1,81.6919962808687
"1417","OK",3000,53,159000,51000,1.63,259000,2002,24.0403986834316,3.5935344142,72121.1960502949,"Oklahoma","South",40,0,66.5,36,108,0,210.5,95.4812060917427
"1418","OK",4000,47,188000,105000,1.43,269000,2001,21.318844115496,3.1526099462,85275.3764619839,"Oklahoma","South",40,0,206.3,5,0,0,211.3,95.8440800341341
"1419","OK",4000,51,204000,63000,1.24,253000,1998,23.1332138274531,2.7337317016,92532.8553098124,"Oklahoma","South",40,0,119.4,0,0,0,119.4,54.1589359019196
"1420","OK",6000,45,270000,49000,1.34,362000,1999,20.4116592595174,2.9541939356,122469.955557105,"Oklahoma","South",40,0,153,0,0,0,153,69.3996414823593
"1421","OK",7000,35,245000,64000,1.26,309000,2000,15.8757349796247,2.7778241484,111130.144857373,"Oklahoma","South",40,0,307.5,0,0,0,307.5,139.479671606702
"1422","OR",50000,53,2650000,1537000,0.79,2094000,1997,24.0403986834316,1.7416516486,1202019.93417158,"Oregon","West",41,0,1791.5,0,0,0,1791.5,812.610834742789
"1423","OR",50000,65,3250000,1008000,0.52,1690000,1994,29.483507819303,1.1464036168,1474175.39096515,"Oregon","West",41,0,119.9,0,0,0,119.9,54.3857321159142
"1424","OR",52000,49,2548000,841000,0.58,1478000,1992,22.2260289714745,1.2786809572,1155753.50651668,"Oregon","West",41,NA,NA,NA,NA,NA,NA,NA
"1425","OR",52000,52,2704000,2488000,0.78,2109000,1995,23.5868062554424,1.7196054252,1226513.925283,"Oregon","West",41,0,382.6,0,0,0,382.6,173.544462948697
"1426","OR",53000,67,3551000,994000,0.56,1989000,1993,30.3906926752815,1.2345885104,1610706.71178992,"Oregon","West",41,NA,NA,NA,NA,NA,NA,NA
"1427","OR",55000,59,3245000,1071000,0.93,3018000,1996,26.7619532513673,2.0502987762,1471907.4288252,"Oregon","West",41,0,1050.6,0,0,0,1050.6,476.544204845534
"1428","OR",56000,46,2576000,721000,0.56,1443000,1991,20.8652516875067,1.2345885104,1168454.09450038,"Oregon","West",41,NA,NA,NA,NA,NA,NA,NA
"1429","OR",39000,42,1638000,557000,1.08,1769000,2005,19.0508819755496,2.3809921272,742984.397046435,"Oregon","West",41,244.9,1407.3,723.6,920.6,278.1,3574.5,1621.36613384767
"1430","OR",42000,51,2142000,964000,1.27,2720000,2003,23.1332138274531,2.7998703718,971594.98075303,"Oregon","West",41,0,1239.9,430.3,539.2,0,2209.4,1002.16711039951
"1431","OR",42000,54,2268000,1111000,1.21,2744000,2004,24.4939911114209,2.6675930314,1028747.62667968,"Oregon","West",41,59.2,1682.6,369.6,478.5,466.5,3056.4,1386.35989690642
"1432","OR",43000,49,2107000,885000,1.35,2844000,2002,22.2260289714745,2.976240159,955719.245773405,"Oregon","West",41,0,1901.9,448.6,308.3,0,2658.8,1206.01154753789
"1433","OR",44000,44,1936000,1200000,0.74,1433000,2001,19.9580668315282,1.6314205316,878154.940587239,"Oregon","West",41,0,3188.5,140.7,0,0,3329.2,1510.0999112619
"1434","OR",45000,57,2565000,2026000,0.8,2052000,1999,25.8547683953887,1.763697872,1163464.57779249,"Oregon","West",41,0,583.2,0,0,0,583.2,264.535104003346
"1435","OR",46000,43,1978000,1088000,1.31,2591000,2007,19.5044744035389,2.8880552654,897205.822562789,"Oregon","West",41,1173.6,1596.4,635,1308.2,371.7,5084.9,2306.47213708267
"1436","OR",46000,48,2208000,729000,1.05,2318000,2006,21.7724365434853,2.314853457,1001532.08100032,"Oregon","West",41,543.4,470.5,628.1,1645.8,566.6,3854.4,1748.32665444187
"1437","OR",48000,51,2448000,1665000,0.66,1616000,2000,23.1332138274531,1.4550507444,1110394.26371775,"Oregon","West",41,0,1739.6,0,0,0,1739.6,789.069387730145
"1438","OR",50000,43,2150000,1097000,1.41,3032000,2008,19.5044744035389,3.1085174994,975223.720176944,"Oregon","West",41,336.7,2943.1,910,1230.4,591,6011.2,2726.63480312914
"1439","OR",50000,45,2250000,1620000,0.9,2025000,1998,20.4116592595174,1.984160106,1020582.96297587,"Oregon","West",41,0,1543.1,0,0,0,1543.1,699.938475630252
"1440","OR",55000,34,1870000,767000,1.54,2880000,2009,15.4221425516354,3.3951184036,848217.840339947,"Oregon","West",41,1027.1,4093,2166.1,673,602.4,8561.6,3883.47693147299
"1441","OR",59000,39,2301000,874000,1.63,3751000,2010,17.6901046915818,3.5935344142,1043716.17680332,"Oregon","West",41,1289.4,5111.4,2070.8,918.2,612.1,10001.9,4536.78610550594
"1442","OR",60000,32,1920000,845000,2.16,4147000,2012,14.5149576956568,4.7619842544,870897.461739411,"Oregon","West",41,571.2,6878.9,4527.9,728.3,345.1,13051.4,5920.01621465924
"1443","OR",60000,34,2040000,755000,1.68,3427000,2011,15.4221425516354,3.7037655312,925328.553098124,"Oregon","West",41,451.8,6917.6,1284.3,647.5,281.4,9582.6,4346.59480045004
"1444","OR",62000,35,2170000,456000,2.39,5186000,2013,15.8757349796247,5.2690473926,984295.56873673,"Oregon","West",41,1189.2,7759.4,4135.6,1019.5,453.7,14557.4,6603.12641121109
"1445","OR",71000,38,2698000,809000,2.43,6556000,2015,17.2365122635925,5.3572322862,1223792.37071507,"Oregon","West",41,65.3,4410.7,235.8,549.8,35.1,5296.7,2402.5430133308
"1446","OR",71000,40,2840000,767000,2.2,6248000,2014,18.1436971195711,4.850169148,1288202.49548954,"Oregon","West",41,993.3,6588.7,5361.1,872.8,219.3,14035.2,6366.26044531509
"1447","OR",74000,35,2590000,622000,1.91,4947000,2016,15.8757349796247,4.2108286694,1174804.38849223,"Oregon","West",41,327.6,4091.9,108,304.9,19.9,4852.3,2200.96653833237
"1448","OR",78000,40,3120000,998000,1.89,5897000,2017,18.1436971195711,4.1667362226,1415208.37532654,"Oregon","West",41,NA,NA,NA,NA,NA,NA,NA
"1449","PA",22000,48,1056000,528000,1,1056000,1997,21.7724365434853,2.20462234,478993.603956676,"Pennsylvania","Northeast",42,0,1455.3,0,0,0,1455.3,660.113060452794
"1450","PA",23000,46,1058000,370000,1.02,1079000,1996,20.8652516875067,2.2487147868,479900.788812654,"Pennsylvania","Northeast",42,0,3129,0,0,0,3129,1419.29070717845
"1451","PA",25000,43,1075000,376000,0.73,785000,1995,19.5044744035389,1.6093743082,487611.860088472,"Pennsylvania","Northeast",42,0,2086.3,0,0,0,2086.3,946.329882514027
"1452","PA",27000,47,1269000,622000,0.6,761000,1994,21.318844115496,1.322773404,575608.791118392,"Pennsylvania","Northeast",42,NA,NA,NA,NA,NA,NA,NA
"1453","PA",28000,40,1120000,605000,0.64,717000,1993,18.1436971195711,1.4109582976,508023.51934799,"Pennsylvania","Northeast",42,NA,NA,NA,NA,NA,NA,NA
"1454","PA",30000,41,1230000,566000,0.71,873000,1992,18.5972895475603,1.5652818614,557918.68642681,"Pennsylvania","Northeast",42,NA,NA,NA,NA,NA,NA,NA
"1455","PA",40000,45,1800000,594000,0.7,1260000,1991,20.4116592595174,1.543235638,816466.370380697,"Pennsylvania","Northeast",42,NA,NA,NA,NA,NA,NA,NA
"1456","PA",13000,45,585000,257000,3.03,1773000,2013,20.4116592595174,6.6800056902,265351.570373727,"Pennsylvania","Northeast",42,19178.3,3503,5813.4,1651.5,1073.8,31220,14161.1556018252
"1457","PA",16000,46,736000,177000,3.4,2502000,2017,20.8652516875067,7.495715956,333844.027000107,"Pennsylvania","Northeast",42,NA,NA,NA,NA,NA,NA,NA
"1458","PA",16000,60,960000,269000,2.57,2467000,2012,27.2155456793566,5.6658794138,435448.730869705,"Pennsylvania","Northeast",42,16489.1,9714.9,5118.5,2152.4,895.9,34370.8,15590.3346239338
"1459","PA",17000,46,782000,203000,2.91,2276000,2014,20.8652516875067,6.4154510094,354709.278687614,"Pennsylvania","Northeast",42,22058.6,9313.2,5245.7,1645.5,1616.9,39879.9,18089.2206689695
"1460","PA",17000,53,901000,225000,3.62,3262000,2015,24.0403986834316,7.9807328708,408686.777618338,"Pennsylvania","Northeast",42,439.5,2294.2,337.3,2520.4,1382.6,6974,3163.35359279721
"1461","PA",19000,50,950000,266000,3.03,2879000,2016,22.6796213994638,6.6800056902,430912.806589813,"Pennsylvania","Northeast",42,942.7,1838.5,1122.5,2319,435.5,6658.2,3020.1091040382
"1462","PA",21000,40,840000,319000,2.03,1705000,2009,18.1436971195711,4.4753833502,381017.639510992,"Pennsylvania","Northeast",42,10994,2636.1,2797.3,1156,1137.1,18720.5,8491.47704817325
"1463","PA",23000,48,1104000,276000,1.65,1822000,2008,21.7724365434853,3.637626861,500766.040500161,"Pennsylvania","Northeast",42,10003.2,1973.6,2788.5,1012.7,512.5,16290.5,7389.24744815931
"1464","PA",24000,44,1056000,306000,2.55,2693000,2011,19.9580668315282,5.621786967,478993.603956676,"Pennsylvania","Northeast",42,9158,5840.5,4433.8,1576.9,1054.1,22063.3,10007.7458164558
"1465","PA",25000,42,1050000,326000,1.7,1785000,2007,19.0508819755496,3.747857978,476272.04938874,"Pennsylvania","Northeast",42,9827.4,2193.4,2286.2,835.8,742.5,15885.3,7205.45179633805
"1466","PA",25000,45,1125000,630000,0.76,855000,2000,20.4116592595174,1.6755129784,510291.481487936,"Pennsylvania","Northeast",42,0,1920.9,0,0,0,1920.9,871.305694924601
"1467","PA",26000,57,1482000,785000,0.92,1363000,2001,25.8547683953887,2.0282525528,672223.978280107,"Pennsylvania","Northeast",42,0,2047.8,1.5,0,0,2049.3,929.546962678424
"1468","PA",26000,66,1716000,789000,0.8,1373000,1998,29.9371002472922,1.763697872,778364.606429598,"Pennsylvania","Northeast",42,0,2068.1,0,0,0,2068.1,938.074500324622
"1469","PA",27000,50,1350000,419000,1.44,1944000,2003,22.6796213994638,3.1746561696,612349.777785523,"Pennsylvania","Northeast",42,0,1442,899,0,0,2341,1061.8598739229
"1470","PA",28000,40,1120000,605000,1.63,1826000,2006,18.1436971195711,3.5935344142,508023.51934799,"Pennsylvania","Northeast",42,6848.4,2111.7,2068.4,417.9,2556.7,14003.1,6351.70012837664
"1471","PA",28000,56,1568000,8e+05,1.12,1756000,2005,25.4011759673995,2.4691770208,711232.927087185,"Pennsylvania","Northeast",42,8217.6,2002.1,3810.7,410.7,1365.4,15806.5,7169.7087130125
